interval_start,interval_end,interval_label,d_algo_plus_engagement_exposure,d_mde_12_17_pct,d_mde_18_25_pct,d_mde_26_plus_pct,d_mde_26_49_pct,d_mde_50_plus_pct,d_mde_severe_12_17_pct,d_mde_severe_18_25_pct,d_mde_severe_26_plus_pct,d_mde_severe_26_49_pct,d_mde_severe_50_plus_pct,d_under25_mde_pct,d_under25_mde_severe_pct,d_gap_12_17_minus_26_plus_mde,d_gap_18_25_minus_26_plus_mde,d_gap_12_17_minus_26_plus_mde_severe,d_gap_18_25_minus_26_plus_mde_severe,is_rollout_window,is_placebo_window
2011,2012,2011-2012,2.21,0.9000000000000004,0.5999999999999996,0.20000000000000018,-0.10000000000000053,0.7000000000000002,0.5999999999999996,0.5999999999999996,0.2999999999999998,-0.10000000000000053,0.5,0.75,0.5999999999999996,0.7000000000000002,0.39999999999999947,0.2999999999999998,0.2999999999999998,0,1
2012,2013,2012-2013,2.210000000000001,1.5999999999999996,-0.20000000000000107,-0.20000000000000018,0.0,-0.40000000000000036,1.4000000000000004,-0.09999999999999964,-0.20000000000000018,-0.1999999999999993,-0.19999999999999973,0.6999999999999993,0.6500000000000004,1.7999999999999998,-8.881784197001252e-16,1.6000000000000005,0.10000000000000053,0,1
2013,2014,2013-2014,4.145,0.7000000000000011,0.6000000000000014,-0.20000000000000018,-0.39999999999999947,0.10000000000000053,0.4999999999999991,0.2999999999999998,-0.09999999999999964,-0.3000000000000007,0.2999999999999998,0.6500000000000012,0.39999999999999947,0.9000000000000012,0.8000000000000016,0.5999999999999988,0.39999999999999947,0,1
2014,2015,2014-2015,4.145,1.0999999999999996,1.0,0.0,0.2999999999999998,-0.40000000000000036,0.6000000000000014,0.5,-0.10000000000000009,0.3000000000000007,-0.5,1.0499999999999998,0.5500000000000007,1.0999999999999996,1.0,0.7000000000000015,0.6000000000000001,0,1
2015,2016,2015-2016,6.879999999999999,0.3000000000000007,0.5999999999999996,-0.09999999999999964,-0.09999999999999964,0.0,0.1999999999999993,0.5,-0.10000000000000009,-0.20000000000000018,0.0,0.4500000000000002,0.34999999999999964,0.40000000000000036,0.6999999999999993,0.2999999999999994,0.6000000000000001,1,0
2016,2017,2016-2017,6.880000000000003,0.5,2.1999999999999993,0.09999999999999964,0.2999999999999998,-0.09999999999999964,0.40000000000000036,1.5,0.10000000000000009,0.2999999999999998,-0.20000000000000018,1.3499999999999996,0.9500000000000002,0.40000000000000036,2.0999999999999996,0.30000000000000027,1.4,1,0
2017,2018,2017-2018,1.4000000000000021,1.0999999999999996,0.7000000000000011,0.10000000000000053,0.2999999999999998,-0.20000000000000018,0.5999999999999996,0.40000000000000036,0.10000000000000009,0.2999999999999998,0.10000000000000009,0.9000000000000004,0.5,0.9999999999999991,0.6000000000000005,0.49999999999999956,0.30000000000000027,0,0
2018,2019,2018-2019,1.3999999999999986,1.299999999999999,1.3999999999999986,0.5,0.9000000000000004,0.20000000000000018,1.0999999999999996,1.4000000000000004,0.5,0.7999999999999998,0.30000000000000027,1.3499999999999988,1.25,0.7999999999999989,0.8999999999999986,0.5999999999999996,0.9000000000000004,1,0
2019,2020,2019-2020,4.664999999999999,1.3000000000000007,1.8000000000000007,0.39999999999999947,0.1999999999999993,0.7000000000000002,0.9000000000000004,1.799999999999999,0.5,0.40000000000000036,0.5999999999999996,1.5500000000000007,1.3499999999999996,0.9000000000000012,1.4000000000000012,0.40000000000000036,1.299999999999999,1,0
